degraded_image,degradation_type,reference_image,source_reference_path
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/642_img__blur.png,blur,642_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/642_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/645_img__blue.png,blue_cast,645_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/645_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/645_img__green.png,green_cast,645_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/645_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/645_img__lowlight.png,low_light,645_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/645_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/645_img__blur.png,blur,645_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/645_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/646_img__blue.png,blue_cast,646_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/646_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/646_img__green.png,green_cast,646_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/646_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/646_img__lowlight.png,low_light,646_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/646_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/646_img__blur.png,blur,646_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/646_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/647_img__blue.png,blue_cast,647_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/647_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/647_img__green.png,green_cast,647_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/647_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/647_img__lowlight.png,low_light,647_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/647_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/647_img__blur.png,blur,647_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/647_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/648_img__blue.png,blue_cast,648_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/648_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/648_img__green.png,green_cast,648_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/648_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/648_img__lowlight.png,low_light,648_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/648_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/648_img__blur.png,blur,648_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/648_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/649_img__blue.png,blue_cast,649_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/649_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/649_img__green.png,green_cast,649_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/649_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/649_img__lowlight.png,low_light,649_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/649_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/649_img__blur.png,blur,649_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/649_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/64_img__blue.png,blue_cast,64_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/64_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/64_img__green.png,green_cast,64_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/64_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/64_img__lowlight.png,low_light,64_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/64_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/64_img__blur.png,blur,64_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/64_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/650_img__blue.png,blue_cast,650_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/650_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/650_img__green.png,green_cast,650_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/650_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/650_img__lowlight.png,low_light,650_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/650_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/650_img__blur.png,blur,650_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/650_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/651_blue.png,blue_cast,651.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/651_green.png,green_cast,651.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/651_lowlight.png,low_light,651.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/651_blur.png,blur,651.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/651_img__blue.png,blue_cast,651_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/651_img__green.png,green_cast,651_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/651_img__lowlight.png,low_light,651_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/651_img__blur.png,blur,651_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/651_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/652_img__blue.png,blue_cast,652_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/652_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/652_img__green.png,green_cast,652_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/652_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/652_img__lowlight.png,low_light,652_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/652_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/652_img__blur.png,blur,652_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/652_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/653_img__blue.png,blue_cast,653_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/653_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/653_img__green.png,green_cast,653_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/653_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/653_img__lowlight.png,low_light,653_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/653_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/653_img__blur.png,blur,653_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/653_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/654_img__blue.png,blue_cast,654_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/654_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/654_img__green.png,green_cast,654_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/654_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/654_img__lowlight.png,low_light,654_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/654_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/654_img__blur.png,blur,654_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/654_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/655_img__blue.png,blue_cast,655_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/655_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/655_img__green.png,green_cast,655_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/655_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/655_img__lowlight.png,low_light,655_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/655_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/655_img__blur.png,blur,655_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/655_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/656_img__blue.png,blue_cast,656_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/656_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/656_img__green.png,green_cast,656_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/656_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/656_img__lowlight.png,low_light,656_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/656_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/656_img__blur.png,blur,656_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/656_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/657_img__blue.png,blue_cast,657_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/657_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/657_img__green.png,green_cast,657_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/657_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/657_img__lowlight.png,low_light,657_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/657_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/657_img__blur.png,blur,657_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/657_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/658_img__blue.png,blue_cast,658_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/658_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/green_cast/658_img__green.png,green_cast,658_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/658_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/low_light/658_img__lowlight.png,low_light,658_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/658_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blur/658_img__blur.png,blur,658_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/658_img_.png
/workspace/underwater_enhancement/data/processed/physical_degradation/blue_cast/659_img__blue.png,blue_cast,659_img_.png,/workspace/underwater_enhancement/data/raw_underwater/UIEB/reference-890/659_img_.png
